0.88732299999999997,0.0
1.18573,0.00101436
1.2411000000000001,0.00202732
1.2490399999999999,0.0030365600000000002
1.2498499999999999,0.00200782
1.2499,0.0011174500000000001
1.24935,0.0020894500000000001
1.5506,0.0030702199999999998
0.6583,0.0040627199999999997
1.2346900000000001,0.0055219500000000003
1.24987,0.0050399099999999999
1.2499199999999999,0.0040470799999999998
0.62216700000000003,0.00305076
1.24488,0.0021544300000000001
1.25,0.00154594
1.25,0.00093758800000000005
1.25,0.0024677800000000001
1.25,0.00350513
1.2231300000000001,0.0045470199999999997
1.25,0.0061933500000000002
